45.80826995,0,0,0,-3.65E-06,0,20.76079145,0.8962,48.32923196,0.15,3.35E-05,-0.004521346,0.00621491,-0.002106885,0,-0.999863426,39.252732,-96.938825,527.304,13.96226438,0,-0.051856807
45.76701954,0,0,-0.326548779,2.295964519,0.052309798,20.72478449,0.888591971,48.34482403,0.15,0.000139088,-0.006189303,0.007018376,-0.049185496,0.000444975,-1.003231238,39.25273828,-96.938825,527.3065475,13.94969682,8.69E-05,-0.050314139
45.66451313,0,0,-0.611560336,5.982929208,0.16509023,20.54993824,0.866301178,48.41980854,0.15,0.000316831,-0.007482428,0.007345597,-0.075850998,0.000895076,-1.052718708,39.25274455,-96.938825,527.3092719,13.91840237,0.000243832,-0.06270161
45.52178028,0,0,-0.843362234,9.026459302,0.289375965,20.22924953,0.831009252,48.55527968,0.15,0.000559065,-0.008620069,0.007560365,-0.089818561,0.001322789,-1.118984606,39.2527508,-96.938825,527.3133149,13.8746458,0.00031225,-0.104406898
45.34981964,0,0,-1.041094749,11.08192287,0.397702156,19.79930369,0.784606281,48.73294845,0.15,0.000867162,-0.009603347,0.007673245,-0.09627838,0.001726069,-1.180765654,39.25275704,-96.938825,527.3202439,13.82148228,0.00012495,-0.177736181
45.15438899,0,0,-1.215150403,12.2997692,0.478198097,19.2987579,0.728710128,48.93419278,0.15,0.001249969,-0.010435373,0.007693402,-0.098558828,0.002101408,-1.228564714,39.25276324,-96.938825,527.3315309,13.76025889,-0.000474539,-0.27755021
44.93863663,0,0,-1.369140143,12.91615905,0.527032877,18.75766197,0.664763328,49.14505575,0.15,0.001716084,-0.011120458,0.007628979,-0.098645437,0.002444991,-1.260836754,39.25276942,-96.938825,527.3483132,13.69156353,-0.001621936,-0.39625155
44.70445055,0,0,-1.505715914,13.12192983,0.54441518,18.19715336,0.594084148,49.35624552,0.15,0.002270873,-0.011663826,0.007487543,-0.097633078,0.002753367,-1.279450696,39.25277556,-96.938825,527.3713477,13.61574018,-0.003428885,-0.526506139
44.45313068,0,0,-1.626045183,13.05061816,0.532651366,17.63171743,0.517881411,49.56190712,0.15,0.002917183,-0.012071396,0.007276285,-0.096088081,0.003023906,-1.287337369,39.25278167,-96.938825,527.4010543,13.53311885,-0.005983835,-0.662249574
44.18572034,0,0,-1.728376265,12.78737791,0.495131389,17.07146788,0.43726003,49.75843734,0.15,0.003656371,-0.012349609,0.007002082,-0.094289415,0.00325503,-1.287105968,39.25278774,-96.93882501,527.4375858,13.44409248,-0.009354385,-0.79883059
43.90317031,0,0,-1.814418065,12.38375928,0.435382881,16.52366798,0.353246691,49.9436874,0.15,0.004488545,-0.012505319,0.006671573,-0.09236983,0.003446107,-1.280949983,39.25279377,-96.93882502,527.4808936,13.3491273,-0.013589674,-0.932815221
43.60641972,0,0,-1.884221604,11.86963738,0.356964845,15.99397802,0.266783143,50.11636252,0.15,0.005412327,-0.012545661,0.006291126,-0.09039361,0.00359748,-1.270421239,39.25279975,-96.93882502,527.5307819,13.24875211,-0.018722083,-1.061692468
43.2964379,0,0,-1.938064714,11.26161112,0.263172737,15.48712027,0.178738625,50.27569449,0.15,0.006424592,-0.012477969,0.005866852,-0.088393629,0.003710287,-1.256576483,39.25280569,-96.93882504,527.5869468,13.1435452,-0.024768428,-1.183608645
42.97424635,0,0,-1.976020363,10.57106394,0.156964593,15.00724513,0.089915472,50.42125352,0.15,0.007520352,-0.012309701,0.005404616,-0.086387908,0.003786319,-1.240157183,39.25281158,-96.93882505,527.6490034,13.03412377,-0.031730829,-1.297162451
42.64092864,0,0,-1.998295512,9.804576404,0.040911334,14.55814373,0.001056383,50.55283126,0.15,0.008692733,-0.012048396,0.004910047,-0.084387984,0.003827853,-1.221664985,39.25281742,-96.93882507,527.7165057,12.92113396,-0.039597723,-1.401274307
42.29763512,0,0,-2.007217133,8.9685183,-0.082895883,14.14334311,-0.087143685,50.67037152,0.150236629,0.009932998,-0.01170164,0.004388572,-0.082401697,0.003837476,-1.201473262,39.25282321,-96.9388251,527.7889593,12.80524344,-0.04834485,-1.495091017
41.94560789,0,0,-2.00191034,8.068171094,-0.212534519,13.76610467,-0.174049235,50.77393393,0.175594088,0.011230629,-0.01127701,0.00384538,-0.080405872,0.003818062,-1.179874126,39.25282894,-96.93882513,527.8658321,12.68713994,-0.057936629,-1.577939412
41.58880525,0,0,-1.983771147,7.109545223,-0.346475207,13.42942882,-0.259063073,50.86365722,0.203679403,0.012574062,-0.010782599,0.003286207,-0.075389412,0.003772883,-1.157228719,39.25283462,-96.93882517,527.946564,12.56831281,-0.068326068,-1.6494275
41.23267253,0,0,-1.953568013,6.099951962,-0.483331545,13.13600242,-0.341632566,50.93973916,0.234436007,0.01395196,-0.010226911,0.002717045,-0.068260305,0.003705425,-1.133877364,39.25284025,-96.93882521,528.0305836,12.4506653,-0.079459663,-1.709435671
40.88154925,0,0,-1.912294638,5.0475961,-0.621855184,12.88813993,-0.421246596,51.00241856,0.267714425,0.015351675,-0.009618361,0.00214341,-0.059581357,0.003618986,-1.110070351,39.25284583,-96.93882526,528.1173163,12.3357287,-0.091281695,-1.757957635
40.5390876,0,0,-1.860974089,3.961191629,-0.760900806,12.68774857,-0.497436064,51.05195287,0.303300765,0.016757628,-0.008965207,0.001570378,-0.049715459,0.003516654,-1.086020594,39.25285135,-96.93882532,528.2061894,12.22478774,-0.103735495,-1.795075695
40.20848805,0,0,-1.800657573,2.850069629,-0.899410383,12.53630042,-0.56977324,51.08859783,0.340918107,0.018152812,-0.00827551,0.001002631,-0.038910876,0.003401288,-1.061924615,39.25285683,-96.93882538,528.2966366,12.11894992,-0.116764954,-1.8209489
39.89262618,0,0,-1.732401714,1.724343816,-1.036400766,12.43479755,-0.63787107,51.11259364,0.380225945,0.019520312,-0.007557095,0.000444483,-0.027353018,0.003275505,-1.037973126,39.25286226,-96.93882545,528.3881008,12.01918217,-0.130316073,-1.835806174
39.59411314,0,0,-1.657256927,0.594831718,-1.170955106,12.38373584,-0.701382597,51.12415718,0.420823285,0.020843731,-0.006817506,-0.000100118,-0.015196099,0.003141672,-1.014355148,39.25286765,-96.93882553,528.4800386,11.92632805,-0.144338438,-1.839941567
39.31531591,0,0,-1.576257761,-0.52719007,-1.302217661,12.38307793,-0.760000634,51.12347874,0.462254881,0.022107207,-0.006063973,-0.000627591,-0.002582144,0.003001902,-0.991257002,39.25287299,-96.93882562,528.5719223,11.8411137,-0.158786499,-1.833709598
39.05835394,0,0,-1.490388354,-1.630237934,-1.429390418,12.43223875,-0.813457834,51.11072318,0.504019759,0.023295563,-0.005303367,-0.001134723,0.010348097,0.002858058,-0.968858956,39.2528783,-96.93882572,528.6632437,11.76414794,-0.173620561,-1.817519577
38.82508296,0,0,-1.400097368,-2.702854118,-1.551710324,12.53008234,-0.861528746,51.08603628,0.545581661,0.024394613,-0.004542162,-0.001618687,0.023449485,0.002711772,-0.947334554,39.25288358,-96.93882582,528.753516,11.69591986,-0.188807448,-1.791829085
38.6170731,0,0,-1.308199374,-3.733708649,-1.668593518,12.67493303,-0.904019244,51.04955553,0.586381174,0.025391508,-0.003786425,-0.002077014,0.03657037,0.002564409,-0.926834733,39.25288883,-96.93882594,528.8422766,11.63679571,-0.204320815,-1.757136729
38.43558582,0,0,-1.213074351,-4.711739062,-1.77930792,12.86457403,-0.940792939,51.00143078,0.625849134,0.02627504,-0.003041736,-0.002507666,0.04955274,0.002417189,-0.907516475,39.25289406,-96.93882606,528.9290886,11.58701639,-0.220141182,-1.713976808
38.28155269,0,0,-1.117051812,-5.626598496,-1.883386694,13.09629293,-0.971739957,50.94184067,0.663420868,0.027035881,-0.002313217,-0.002908954,0.062233841,0.002271081,-0.88950738,39.25289926,-96.93882619,529.0135426,11.54669624,-0.236255677,-1.662914057
38.15555861,0,0,-1.021073409,-6.468495313,-1.980373565,13.36690287,-0.996797752,50.87101925,0.698550709,0.027666764,-0.001605484,-0.003279584,0.074449037,0.002126902,-0.872928924,39.25290445,-96.93882633,529.0952581,11.51582379,-0.252657514,-1.604539343
38.05783055,0,0,-0.92555843,-7.228615967,-2.069871548,13.67278925,-1.015948303,50.78928018,0.730726251,0.028162632,-0.000922631,-0.003618649,0.086035221,0.001985332,-0.857887205,39.25290962,-96.93882649,529.1738849,11.49426433,-0.26934532,-1.539467833
37.9882329,0,0,-0.831145368,-7.89921759,-2.151583191,14.00996289,-1.02921528,50.69704088,0.759481776,0.028520718,-0.000268222,-0.003925602,0.096834628,0.001846921,-0.844474264,39.25291479,-96.93882665,529.2491039,11.48176483,-0.286322307,-1.468337628
